NAME,Proportion_of_married-couple_families_below_the_poverty_level_where_householder_did_not_graduate_high_school,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_=_high_school_graduate/equivalent,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_=_some_college_or_associate's_degree,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_level_=_bachelor's_degree_or_higher,Proportion_of_female-householder_families_below_the_poverty_level_where_householder_did_not_graduate_high_school,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_=_high_school_graduate/equivalent,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_=_some_college_or_associate's_degree,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_level_=_bachelor's_degree_or_higher
24557,0.3712121212121212,0.047540983606557376,0.16977611940298507,0.0,0.38738738738738737,0.3161764705882353,0.14743589743589744,1.0
24590,0.22346368715083798,0.041343669250646,0.022690437601296597,0.0,0.0,0.1111111111111111,0.11594202898550725,0.0
24504,0.11320754716981132,0.016548463356973995,0.02877697841726619,0.01289134438305709,0.0,0.3058103975535168,0.3269230769230769,0.14285714285714285
24517,0.11538461538461539,0.0,0.04119850187265917,0.0,0.5952380952380952,0.348993288590604,0.3473053892215569,0.0
24522,0.029940119760479042,0.14153846153846153,0.0545876887340302,0.004347826086956522,0.17647058823529413,0.31746031746031744,0.3352601156069364,0.0
24549,0.0,0.07296137339055794,0.15402843601895735,0.0,0.3116883116883117,0.1076923076923077,0.22580645161290322,0.0
26330,0.12371134020618557,0.07861060329067641,0.010962241169305725,0.011602209944751382,0.5106382978723404,0.21904761904761905,0.4913494809688581,0.0
24521,0.1595744680851064,0.016975308641975308,0.0,0.04727272727272727,0.4461538461538462,0.0,0.0,0.0
24319,0.08695652173913043,0.005905511811023622,0.08557046979865772,0.0,0.5471698113207547,0.344,0.19424460431654678,0.0
24370,0.38636363636363635,0.20985401459854014,0.06873614190687362,0.03636363636363636,0.3870967741935484,0.5918367346938775,0.7166666666666667,0.3728813559322034
24963,0.5130434782608696,0.0066815144766146995,0.0,0.0,0.3076923076923077,0.2564102564102564,1.0,0.0
24317,0.3712871287128713,0.06382978723404255,0.037162162162162164,0.0,0.0,0.0,0.25,1.0
24019,0.04878048780487805,0.03114421123899797,0.018031942297784646,0.017543859649122806,0.18867924528301888,0.0,0.17153284671532848,0.0
24054,0.040498442367601244,0.1509433962264151,0.05533596837944664,0.0,0.4945054945054945,0.4420289855072464,0.25,0.0
24055,0.040380047505938245,0.2685851318944844,0.10197368421052631,0.0,0.2804878048780488,0.29347826086956524,0.2139917695473251,0.0
24087,0.248,0.15546218487394958,0.0,0.0,0.8,1.0,0.0,0.0
24151,0.18872017353579176,0.16796875,0.031892274982282066,0.03278688524590164,0.3131868131868132,0.527027027027027,0.42244897959183675,0.10112359550561797
24171,0.15730337078651685,0.025,0.09809663250366032,0.0,0.21052631578947367,0.1188118811881188,0.20833333333333334,0.0
24211,0.0,0.017391304347826087,0.040106951871657755,0.015246636771300448,0.0,0.3235294117647059,0.0,0.3893805309734513
24219,0.0,0.0611353711790393,0.12436115843270869,0.027874564459930314,0.11695906432748537,0.4090909090909091,0.564748201438849,0.5221238938053098
24260,0.25412541254125415,0.15789473684210525,0.015384615384615385,0.0,0.38461538461538464,0.4634146341463415,0.5211267605633803,0.0
24263,0.2721518987341772,0.11462450592885376,0.05921052631578947,0.0,0.25,0.6060606060606061,0.3142857142857143,0.0
24127,0.0,0.0,0.0,0.0,0.0,0.37662337662337664,0.08333333333333333,0.0
24013,0.15432098765432098,0.050955414012738856,0.024242424242424242,0.049079754601226995,0.0,0.4869281045751634,0.2931937172774869,0.7678571428571429
24528,0.7477477477477478,0.02666666666666667,0.0,0.0,0.72,0.24675324675324675,0.13286713286713286,0.0
24551,0.26811594202898553,0.024128686327077747,0.006211180124223602,0.027489626556016597,0.0,0.0,0.3826530612244898,0.0
24592,0.031055900621118012,0.05789473684210526,0.013831258644536652,0.0,0.17486338797814208,0.17534246575342466,0.22959183673469388,0.0
24609,0.09961685823754789,0.012727272727272728,0.028933092224231464,0.034482758620689655,1.0,0.4878048780487805,0.22023809523809523,0.0
24416,0.1888111888111888,0.04835924006908463,0.13189448441247004,0.033854166666666664,0.8666666666666667,0.5446153846153846,0.6521739130434783,0.0
24426,0.1443850267379679,0.06766917293233082,0.05362776025236593,0.043333333333333335,0.449438202247191,0.7473309608540926,0.3151515151515151,0.0
24441,0.0,0.022968197879858657,0.01026694045174538,0.0,1.0,0.5163934426229508,0.15384615384615385,0.0
23707,0.11029411764705882,0.0391304347826087,0.0216998191681736,0.0,0.5607476635514018,0.41389728096676737,0.3090909090909091,0.0
23851,0.05327868852459016,0.07876230661040788,0.007334963325183374,0.016293279022403257,0.28,0.13454545454545455,0.0930576070901034,0.08875739644970414
23890,0.05,0.07692307692307693,0.03225806451612903,0.0,0.34328358208955223,0.0,0.23809523809523808,0.0
23150,0.0,0.054317548746518104,0.026246719160104987,0.0,0.0,0.20437956204379562,0.024475524475524476,0.3423913043478261
23220,0.1896551724137931,0.2111801242236025,0.021406727828746176,0.019442984760903836,0.7283464566929134,0.4722222222222222,0.4088669950738916,0.015706806282722512
23222,0.10408921933085502,0.03868471953578337,0.03442879499217527,0.023225806451612905,0.3613053613053613,0.32021857923497266,0.20800889877641823,0.13385826771653545
23230,0.0,0.16470588235294117,0.037037037037037035,0.018666666666666668,0.24175824175824176,0.0,0.0,0.0
23294,0.125,0.03225806451612903,0.033073929961089495,0.05874757908327954,0.46808510638297873,0.08536585365853659,0.19933554817275748,0.07407407407407407
23321,0.1388888888888889,0.05522388059701493,0.03323029366306028,0.02092050209205021,0.4263959390862944,0.27384615384615385,0.13653136531365315,0.1547049441786284
23417,0.0,0.10952380952380952,0.009933774834437087,0.0189873417721519,0.0,0.0,0.08333333333333333,0.2
23146,0.0,0.0,0.07083333333333333,0.0,0.0,0.0,0.0,0.0
23113,1.0,0.0,0.025100401606425703,0.014410905550146057,1.0,0.0,0.0,0.0
23188,0.48,0.08149568552253116,0.009449465899753493,0.008887478178066973,0.5689655172413793,0.23404255319148937,0.15598290598290598,0.030303030303030304
23192,0.0,0.0,0.07552447552447553,0.04776579352850539,0.22916666666666666,0.0,0.0,0.0
23233,0.0,0.0,0.006153846153846154,0.006546080964685616,1.0,0.0,0.16167664670658682,0.0
23234,0.12686567164179105,0.07043879907621248,0.046583850931677016,0.0,0.5093833780160858,0.38288288288288286,0.17340644276901987,0.2773851590106007
23237,0.14835164835164835,0.02959028831562974,0.0629800307219662,0.0,0.5376344086021505,0.28608923884514437,0.15891472868217055,0.26222222222222225
23310,0.15555555555555556,0.0,0.02,0.0,0.0,0.5609756097560976,0.7777777777777778,0.0
23434,0.10124333925399645,0.03763143331488655,0.020678685047720042,0.014799154334038054,0.5811594202898551,0.44680851063829785,0.2201154163231657,0.07253886010362694
27020,0.587360594795539,0.06557377049180328,0.0,0.07755102040816327,0.8235294117647058,0.5,0.043478260869565216,0.0
26354,0.13095238095238096,0.023760330578512397,0.07253886010362694,0.03896103896103896,0.3333333333333333,0.3230088495575221,0.22916666666666666,0.0
26101,0.2944038929440389,0.12655601659751037,0.10650224215246637,0.0,0.5464788732394367,0.4938101788170564,0.41625207296849087,0.04205607476635514
26164,0.12745098039215685,0.1864406779661017,0.06720977596741344,0.041463414634146344,0.0,0.4253731343283582,0.17647058823529413,0.27450980392156865
26181,0.0,0.05301204819277108,0.025835866261398176,0.0,0.2830188679245283,0.0,0.25510204081632654,0.2926829268292683
26104,0.2913907284768212,0.08522727272727272,0.05477980665950591,0.0036330608537693005,0.6904761904761905,0.5287356321839081,0.35323383084577115,0.28431372549019607
26105,0.060240963855421686,0.0333889816360601,0.013363028953229399,0.016903914590747332,1.0,0.2818181818181818,0.2605633802816901,0.0
26038,0.0,0.012345679012345678,0.015037593984962405,0.0,0.0,0.21052631578947367,0.14814814814814814,0.0
26047,0.0,0.009389671361502348,0.10365853658536585,0.0,0.3170731707317073,0.36585365853658536,0.14925373134328357,0.0
26187,0.3235294117647059,0.0,0.0,0.011661807580174927,1.0,0.3956043956043956,0.34057971014492755,0.0
26241,0.15450643776824036,0.06787330316742081,0.0,0.018229166666666668,0.7358490566037735,0.20704845814977973,0.6336633663366337,0.1518987341772152
26288,0.1206896551724138,0.03468208092485549,0.1111111111111111,0.0,0.29411764705882354,0.3584905660377358,0.2,0.0
26362,0.23893805309734514,0.08305647840531562,0.048327137546468404,0.0,0.926829268292683,0.7333333333333333,0.21739130434782608,0.21428571428571427
26415,0.2727272727272727,0.008403361344537815,0.0967741935483871,0.0,0.6111111111111112,0.5116279069767442,0.5142857142857142,0.0
27027,0.0,0.04198473282442748,0.047619047619047616,0.0,0.21428571428571427,0.4307692307692308,0.06557377049180328,0.0
27030,0.11774325429272281,0.06485587583148558,0.05121495327102804,0.032144944476914086,0.4689655172413793,0.2997711670480549,0.3046875,0.0
27048,0.17415730337078653,0.03209459459459459,0.017142857142857144,0.0,0.7217391304347827,0.3951612903225806,0.45,0.2413793103448276
27104,0.0,0.032758620689655175,0.045871559633027525,0.001464486209421528,0.0,0.5134099616858238,0.12572533849129594,0.09808102345415778
27106,0.08203125,0.16833333333333333,0.03165630299604296,0.018082501412695424,0.6185185185185185,0.5305164319248826,0.15661252900232017,0.061946902654867256
27011,0.09375,0.05090909090909091,0.005825242718446602,0.0,0.0,0.37662337662337664,0.2833333333333333,0.38095238095238093
27012,0.0,0.0615539858728557,0.012903225806451613,0.03171131765992345,0.10576923076923077,0.1971153846153846,0.2895622895622896,0.05389221556886228
27017,0.12461059190031153,0.07517084282460136,0.05115511551155116,0.01417004048582996,0.4305555555555556,0.2682926829268293,0.13131313131313133,0.13725490196078433
27870,0.21814671814671815,0.08648648648648649,0.08142292490118577,0.0,0.654891304347826,0.418331374853114,0.4078807241746539,0.019230769230769232
27939,0.0,0.19230769230769232,0.0,0.0,0.0,0.21153846153846154,0.0,1.0
27954,0.0,0.03519061583577713,0.0,0.04395604395604396,0.0,0.37815126050420167,0.24,0.20652173913043478
27970,0.0,0.06832298136645963,0.0,0.0,0.52,0.7575757575757576,0.56,0.14634146341463414
27883,0.21951219512195122,0.045454545454545456,0.03111111111111111,0.1076923076923077,0.15384615384615385,0.38372093023255816,0.14705882352941177,0.0
27909,0.12663755458515283,0.0463009562154001,0.05424254165052305,0.01604530438886267,0.4608150470219436,0.32459016393442625,0.2869458128078818,0.10094637223974763
27932,0.22282608695652173,0.037162162162162164,0.08259212198221093,0.07806191117092867,0.4214876033057851,0.2603550295857988,0.4099526066350711,0.425531914893617
27976,0.0,0.0,0.043121149897330596,0.0,0.0,1.0,0.0,0.0
27045,0.1935483870967742,0.03206412825651302,0.0,0.014492753623188406,0.3163841807909605,0.2,0.16666666666666666,0.0
27028,0.24731182795698925,0.0505166475315729,0.05626326963906582,0.04579517069109076,0.2074468085106383,0.506578947368421,0.5105263157894737,0.15204678362573099
27127,0.29178470254957506,0.1514762516046213,0.0395882818685669,0.00694815606627472,0.43617021276595747,0.32021466905187834,0.4142194744976816,0.09607843137254903
27215,0.1423841059602649,0.05463182897862233,0.048640367675220224,0.018893756845564075,0.4511494252873563,0.449438202247191,0.37384140061791965,0.0
27217,0.1505922165820643,0.09306167400881057,0.012440191387559809,0.021215043394406944,0.6629032258064517,0.33599202392821537,0.3290460878885316,0.0
27235,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.5142857142857142,0.0
27214,0.39361702127659576,0.0,0.01084010840108401,0.06793802145411204,0.549618320610687,0.0,0.14736842105263157,0.06884057971014493
27244,0.05217391304347826,0.04222648752399232,0.019672131147540985,0.0,0.21739130434782608,0.7608695652173914,0.2727272727272727,0.0
27263,0.11175616835994194,0.07603890362511052,0.04416666666666667,0.015151515151515152,0.6,0.3296398891966759,0.32,0.0
27278,0.2817258883248731,0.03511705685618729,0.06126126126126126,0.028594771241830064,0.1792452830188679,0.16666666666666666,0.11619718309859155,0.0
27288,0.1806981519507187,0.05378361475922452,0.11133879781420765,0.052941176470588235,0.54337899543379,0.41472868217054265,0.3671875,0.0
27302,0.3022598870056497,0.04289544235924933,0.043328409650418516,0.01678376268540203,0.5700934579439252,0.12585034013605442,0.18355359765051396,0.10223642172523961
27350,0.0,0.11286089238845144,0.0,0.0,0.24242424242424243,0.09803921568627451,0.31896551724137934,0.0
27370,0.14594594594594595,0.06018518518518518,0.046141607000795545,0.006811989100817439,0.23809523809523808,0.30864197530864196,0.24181360201511334,0.0
17870,0.06756756756756757,0.1005524861878453,0.01171303074670571,0.0,0.46153846153846156,0.19254658385093168,0.37681159420289856,0.14285714285714285
17551,0.0,0.028901734104046242,0.03591160220994475,0.024312896405919663,0.47368421052631576,0.0,0.7916666666666666,0.2698412698412698
17552,0.0,0.024926686217008796,0.0,0.008974358974358974,0.2125,0.04710144927536232,0.12101910828025478,0.0
17754,0.0,0.02478134110787172,0.016412661195779603,0.025443330763299923,0.0,0.11206896551724138,0.2647058823529412,0.0
17756,0.1509433962264151,0.07761966364812418,0.05790960451977401,0.0,0.3103448275862069,0.5148514851485149,0.20689655172413793,0.09090909090909091
17815,0.03305785123966942,0.07196029776674938,0.013171225937183385,0.0224,0.49137931034482757,0.22129436325678498,0.31384615384615383,0.03763440860215054
17837,0.0,0.05723905723905724,0.03296703296703297,0.0,0.8706896551724138,0.7383177570093458,0.0,0.0
17846,0.21428571428571427,0.07591623036649214,0.03319502074688797,0.0,0.0,0.0,0.38095238095238093,0.0
17847,0.14035087719298245,0.01831964624131396,0.008350730688935281,0.0,0.875,0.6118721461187214,0.14285714285714285,0.08888888888888889
17339,0.0,0.011009174311926606,0.03792415169660679,0.0,0.11320754716981132,0.1,0.0,0.3939393939393939
17406,0.11694510739856802,0.06741573033707865,0.0,0.007275132275132275,0.0,0.08557457212713937,0.16898148148148148,0.044715447154471545
17502,0.0,0.072,0.0,0.14814814814814814,0.7857142857142857,0.0,0.0,0.0
17540,0.12021857923497267,0.0,0.05917159763313609,0.029874213836477988,0.0,0.6231884057971014,0.15,0.0
17543,0.08518877057115198,0.007521489971346705,0.02240512117055327,0.010763404424955152,0.37777777777777777,0.1913978494623656,0.1111111111111111,0.13095238095238096
17584,0.032407407407407406,0.09845132743362832,0.0,0.0,0.3392857142857143,0.0,0.0,0.0
17701,0.18075801749271136,0.10140334993209597,0.029135802469135802,0.01773049645390071,0.903954802259887,0.5888077858880778,0.20833333333333334,0.053475935828877004
17702,0.08045977011494253,0.01557285873192436,0.02091254752851711,0.06636500754147813,0.7142857142857143,0.18072289156626506,0.1987179487179487,0.34838709677419355
17724,0.10909090909090909,0.045714285714285714,0.031007751937984496,0.015463917525773196,0.45714285714285713,0.7070707070707071,0.0,0.0
17728,0.09859154929577464,0.0,0.015228426395939087,0.011799410029498525,0.0,0.38461538461538464,0.2894736842105263,0.0
17842,0.056074766355140186,0.028735632183908046,0.049586776859504134,0.056022408963585436,0.6071428571428571,0.22727272727272727,0.24242424242424243,0.2
17857,0.0,0.044585987261146494,0.019801980198019802,0.0,0.0,0.3905325443786982,0.3508771929824561,0.0
17901,0.06622516556291391,0.05430140329469189,0.015241320914479255,0.02780269058295964,0.13414634146341464,0.16428571428571428,0.2926267281105991,0.04918032786885246
17970,0.0,0.0353356890459364,0.05128205128205128,0.0,0.532258064516129,0.20535714285714285,0.9047619047619048,0.6521739130434783
17003,0.06806282722513089,0.04013377926421405,0.05656934306569343,0.019823788546255508,0.0,0.18072289156626506,0.29577464788732394,0.08461538461538462
19807,0.0,0.08974358974358974,0.0,0.03829524397776405,0.0,1.0,0.0,0.06779661016949153
17257,0.09715025906735751,0.047737444057682744,0.027635619242579325,0.0,0.5142857142857142,0.2413793103448276,0.132013201320132,0.09289617486338798
17304,0.0,0.01079136690647482,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
17307,0.19548872180451127,0.01532567049808429,0.02295918367346939,0.0,0.10714285714285714,0.10144927536231885,0.02564102564102564,0.0
17325,0.04279279279279279,0.04590163934426229,0.03319783197831978,0.0065,0.42207792207792205,0.30990415335463256,0.6153846153846154,0.029850746268656716
17345,0.0,0.010071942446043165,0.0,0.04672897196261682,1.0,0.29333333333333333,0.4794520547945205,0.0
17004,0.19679633867276888,0.03869047619047619,0.0,0.0,0.0,0.08333333333333333,0.0,0.0
17084,0.3191489361702128,0.04672897196261682,0.02702702702702703,0.0,0.0,0.7941176470588235,0.0,0.0
17360,0.19696969696969696,0.07514450867052024,0.011990407673860911,0.0,0.0,0.044444444444444446,0.12121212121212122,0.0
17361,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
17366,0.0,0.07178217821782178,0.0,0.020242914979757085,0.14893617021276595,0.29133858267716534,0.296875,0.0
17545,0.022913256955810146,0.01911186059584036,0.0,0.0234375,0.5803571428571429,0.2600896860986547,0.29924242424242425,0.29133858267716534
17566,0.07248764415156507,0.020892687559354226,0.010248901903367497,0.01072961373390558,0.5,0.2746478873239437,0.05084745762711865,0.27586206896551724
17603,0.1109865470852018,0.07883948281299274,0.035303451011503374,0.00654911838790932,0.3685636856368564,0.32465753424657534,0.21245733788395904,0.0748829953198128
17737,0.0,0.018083182640144666,0.004750593824228029,0.012919896640826873,0.0,0.3125,0.2468354430379747,0.2
17019,0.15584415584415584,0.011579818031430935,0.013578274760383386,0.008347245409015025,0.0,0.24609375,0.04225352112676056,0.13043478260869565
17109,0.05379746835443038,0.11723446893787576,0.08466603951081844,0.008504606661941885,0.0,0.3452722063037249,0.27129337539432175,0.20469798657718122
